0.177,-0.097,-1.433
-0.297,0.769,-1.277
-0.037,0.164,-0.230
-0.872,0.736,-1.016
-0.017,-0.456,-0.748
-0.512,1.268,-0.662
-1.013,0.827,-1.746
0.738,-1.194,-1.423
-1.220,0.002,-1.559
0.641,0.341,-1.070
