-0.684,0.108,1.035,-2.428
-1.291,-0.130,0.400,-3.181
1.008,-0.698,0.087,-0.439
-0.547,-0.023,0.438,-2.253
-1.346,-0.354,0.480,-1.548
-0.607,0.284,-0.243,0.477
0.207,-0.144,-0.929,-0.232
0.127,0.454,0.811,-0.616
-0.450,0.223,1.328,-1.365
-0.679,0.121,1.170,-0.749
