-0.097,-0.032,0.062,-0.195,-0.264,-0.124,-0.048,-0.091,0.080,-0.164
-0.015,-1.336,0.710,-0.275,-0.242,0.302,2.155,-1.505,-0.316,0.153
0.165,3.651,2.947,0.197,-0.223,-0.055,-0.129,2.268,-0.192,4.329
-0.027,1.837,3.110,0.024,-0.305,-0.259,0.015,0.968,-0.150,4.111
-0.203,1.120,3.652,-0.241,0.018,-0.187,1.264,2.410,0.015,2.123
