0.023,0.270,-0.293
-0.385,-0.308,-1.641
-0.501,1.417,-1.057
-0.501,-0.397,-0.080
-0.563,-0.446,-0.388
0.104,0.228,-0.274
-0.105,0.472,1.231
-0.057,-0.915,-0.802
0.291,-0.442,0.487
-2.164,1.051,-2.076
