1.035,-1.475,0.595
-0.000,0.810,-1.982
-0.901,1.796,-1.311
-0.973,0.454,-1.394
-0.463,1.050,-1.125
0.281,0.463,-0.353
-0.020,1.279,1.524
0.403,0.346,-0.163
-0.464,1.236,-1.907
0.145,-0.171,0.401
-0.651,-0.121,-0.483
-0.354,0.430,-2.003
