,PH_Al,PH_Al_2,PH_Si,PH_AlSi2Sr,EL_Sr
50,0.5049435,0.28607312,0.04766628,0.00034364313,0.025
51,0.5049434,0.28325617,0.047664568,0.00035142154,0.0255
52,0.5049432,0.28043932,0.047662824,0.00035914034,0.026
53,0.5049431,0.2776223,0.04766111,0.00036691874,0.0265
54,0.504943,0.27480543,0.04765939,0.00037468225,0.027
55,0.50494283,0.27198848,0.047657706,0.00038241595,0.0275
56,0.5049427,0.26917145,0.047656037,0.00039020926,0.028
57,0.50494266,0.2663546,0.04765428,0.00039794296,0.0285
58,0.5049424,0.26353765,0.047652602,0.00040573627,0.029
59,0.5049423,0.26072073,0.04765092,0.00041348487,0.0295
60,0.5049422,0.2579038,0.047649175,0.00042126328,0.03
61,0.504942,0.2550869,0.04764749,0.00042901188,0.0305
62,0.50494194,0.25227,0.04764574,0.00043674558,0.031
63,0.5049417,0.24945307,0.047644056,0.00044451654,0.0315
64,0.5049416,0.24663612,0.047642373,0.0004522875,0.032
65,0.50494146,0.24381927,0.047640637,0.0004600361,0.0325
66,0.50494134,0.24100223,0.047638953,0.00046782196,0.033
67,0.5049412,0.23818529,0.04763724,0.000475578,0.0335
68,0.5049411,0.23536837,0.047635496,0.00048331916,0.034
69,0.50494087,0.23255152,0.04763381,0.00049109757,0.0345
70,0.5049408,0.22973457,0.04763207,0.0004988387,0.035
71,0.5049406,0.22691762,0.047630385,0.0005066097,0.0355
72,0.5049405,0.22410071,0.0476287,0.00051438063,0.036
73,0.50494045,0.22128376,0.047626957,0.00052214414,0.0365
74,0.5049403,0.21846682,0.04762528,0.0005299002,0.037
75,0.50494015,0.21564984,0.04762359,0.00053767115,0.0375
76,0.50494003,0.21283296,0.047621883,0.00054540485,0.038
77,0.50493985,0.21001601,0.04762017,0.0005531758,0.0385
78,0.50493973,0.20719919,0.04761845,0.0005609244,0.039
79,0.5049396,0.20438221,0.047616735,0.00056869537,0.0395
80,0.50493944,0.2015653,0.04761502,0.0005764663,0.04
81,0.5049393,0.19874838,0.047613278,0.0005842224,0.0405
82,0.5049392,0.1959314,0.047611594,0.00059197843,0.041
83,0.5049391,0.1931144,0.047609948,0.0005997494,0.0415
84,0.50493896,0.19029754,0.047608167,0.00060750544,0.042
85,0.50493884,0.18748066,0.047606483,0.0006152615,0.0425
86,0.5049387,0.18466365,0.047604777,0.00062300265,0.043
87,0.50493854,0.1818468,0.047603086,0.0006307736,0.0435
88,0.50493836,0.17902982,0.0476014,0.00063855946,0.044
89,0.50493824,0.17621294,0.04759966,0.0006462857,0.0445
90,0.5049382,0.1733959,0.047597975,0.00065407157,0.045
91,0.504938,0.170579,0.04759627,0.0006618276,0.0455
92,0.5049379,0.16776216,0.047594525,0.0006695911,0.046
93,0.50493777,0.16494517,0.04759284,0.0006773621,0.0465
94,0.5049376,0.16212828,0.047591127,0.00068510324,0.047
95,0.5049374,0.15931135,0.047589384,0.00069285184,0.0475
