,PH_Al,PH_Si,PH_AlSi2Sr,EL_Sr
174,0.9039618,0.04734219,0.0012444616,0.087
175,0.9039521,0.0473399,0.0012516123,0.0875
176,0.90394247,0.04733762,0.001258756,0.088
177,0.9039328,0.047335327,0.0012658995,0.0885
178,0.90392315,0.047333047,0.0012730467,0.089
179,0.9039135,0.047330767,0.0012801865,0.0895
180,0.9039038,0.047328472,0.0012873374,0.09
181,0.9038942,0.047326192,0.0012944774,0.0905
182,0.90388453,0.047323905,0.0013016283,0.091
183,0.9038748,0.047321618,0.0013087718,0.0915
184,0.90386516,0.047319323,0.0013159192,0.092
185,0.90385556,0.047317043,0.0013230699,0.0925
186,0.9038459,0.047314756,0.0013301987,0.093
187,0.9038362,0.04731247,0.0013373499,0.0935
188,0.9038266,0.04731019,0.0013445008,0.094
189,0.90381694,0.047307894,0.0013516443,0.0945
190,0.90380716,0.047305606,0.0013587843,0.095
191,0.9037976,0.04730332,0.0013659312,0.0955
192,0.903788,0.04730104,0.001373075,0.096
193,0.9037783,0.04729876,0.0013802259,0.0965
194,0.9037686,0.047296472,0.0013873656,0.097
195,0.903759,0.047294185,0.0013945056,0.0975
196,0.9037493,0.047291897,0.0014016568,0.098
197,0.90373963,0.04728961,0.0014088037,0.0985
198,0.90373,0.047287323,0.0014159437,0.099
199,0.9037204,0.047285043,0.001423087,0.0995
200,0.9037107,0.047282748,0.0014302381,0.1
201,0.903701,0.047280468,0.0014373853,0.1005
202,0.9036914,0.04727818,0.0014445288,0.101
203,0.9036817,0.0472759,0.0014516725,0.1015
204,0.90367204,0.047273606,0.001458816,0.102
205,0.90366244,0.047271326,0.0014659595,0.1025
206,0.9036527,0.04726903,0.0014731106,0.103
207,0.90364313,0.04726675,0.0014802502,0.1035
208,0.9036335,0.04726447,0.0014873901,0.104
209,0.9036238,0.047262177,0.0014945411,0.1045
210,0.90361416,0.04725989,0.0015016922,0.105
211,0.9036045,0.047257602,0.0015088245,0.1055
212,0.90359485,0.047255322,0.0015159755,0.106
213,0.90358514,0.047253028,0.0015231227,0.1065
214,0.9035754,0.04725074,0.0015302626,0.107
215,0.9035658,0.047248468,0.0015374059,0.1075
216,0.9035562,0.04724618,0.001544557,0.108
217,0.9035465,0.04724388,0.0015517045,0.1085
218,0.90353686,0.047241606,0.0015588461,0.109
219,0.90352726,0.04723932,0.0015659952,0.1095
220,0.9035176,0.04723703,0.0015731368,0.11
221,0.90350795,0.04723475,0.0015802784,0.1105
222,0.9034983,0.047232464,0.0015874275,0.111
223,0.9034886,0.04723017,0.0015945786,0.1115
224,0.9034789,0.04722788,0.0016017109,0.112
225,0.9034693,0.04722561,0.0016088602,0.1125
226,0.9034596,0.047223315,0.0016160093,0.113
227,0.9034499,0.047221027,0.0016231511,0.1135
228,0.9034403,0.04721874,0.0016302909,0.114
229,0.9034307,0.047216453,0.0016374416,0.1145
230,0.90342104,0.047214188,0.0016445832,0.115
231,0.9034114,0.047211893,0.0016517323,0.1155
232,0.90340173,0.047209606,0.0016588834,0.116
233,0.9033921,0.04720732,0.0016660232,0.1165
234,0.9033824,0.04720504,0.0016731641,0.117
235,0.9033727,0.047202744,0.001680315,0.1175
236,0.9033631,0.047200456,0.0016874652,0.118
237,0.90335333,0.04719816,0.0016945966,0.1185
238,0.9033438,0.04719588,0.0017017464,0.119
239,0.9033341,0.047193594,0.0017088968,0.1195
240,0.9033244,0.047191307,0.0017160375,0.12
241,0.90331477,0.047189027,0.0017231787,0.1205
242,0.9033051,0.04718674,0.0017303287,0.121
243,0.9032955,0.04718446,0.0017374693,0.1215
244,0.9032859,0.047182173,0.0017446193,0.122
245,0.9032762,0.047179885,0.00175176,0.1225
246,0.9032665,0.04717759,0.0017589009,0.123
247,0.9032569,0.04717531,0.0017660512,0.1235
248,0.90324724,0.047173023,0.0017732014,0.124
249,0.9032375,0.04717073,0.0017803512,0.1245
250,0.90348375,0.047183014,0.0018742569,0.125
