,PH_Al,PH_Al_2,PH_Si,PH_AlSi2Sr,EL_Sr
161,0.48952132,0.020653687,0.047472358,0.0010481002,0.0805
162,0.48813087,0.022013329,0.047468632,0.001057364,0.081
163,0.4867404,0.023372792,0.047464877,0.0010666288,0.0815
164,0.48534995,0.024732314,0.047461122,0.0010758927,0.082
165,0.4839595,0.026091777,0.047457397,0.0010851575,0.0825
166,0.482569,0.02745124,0.04745367,0.0010944214,0.083
167,0.48117852,0.028810702,0.047449946,0.0011036852,0.0835
168,0.47978806,0.030170225,0.04744619,0.0011129482,0.084
169,0.4783976,0.031529747,0.047442466,0.001122213,0.0845
170,0.47700712,0.03288927,0.04743871,0.0011314778,0.085
171,0.47561663,0.03424879,0.047434986,0.0011407426,0.0855
172,0.47422618,0.035608254,0.04743126,0.0011500055,0.086
173,0.47283572,0.036967717,0.047427505,0.0011592703,0.0865
174,0.47144526,0.03832736,0.04742378,0.0011685332,0.087
175,0.4700548,0.03968682,0.047420025,0.001177798,0.0875
176,0.4686643,0.041046284,0.0474163,0.0011870619,0.088
177,0.46727383,0.042405806,0.047412544,0.0011963258,0.0885
178,0.46588337,0.04376527,0.04740882,0.0012055906,0.089
179,0.46449292,0.04512479,0.047405094,0.0012148535,0.0895
180,0.46310243,0.046484254,0.04740134,0.0012241183,0.09
181,0.46171194,0.047843777,0.047397614,0.0012333822,0.0905
182,0.4603215,0.0492033,0.04739386,0.001242647,0.091
183,0.45893103,0.05056276,0.047390163,0.0012519108,0.0915
184,0.45754057,0.051922284,0.047386408,0.0012611737,0.092
185,0.4561501,0.053281806,0.047382683,0.0012704385,0.0925
186,0.4547596,0.05464133,0.047378927,0.0012797024,0.093
187,0.45336917,0.05600079,0.047375202,0.0012889672,0.0935
188,0.4519787,0.057360314,0.047371477,0.0012982311,0.094
189,0.45058823,0.058719836,0.04736772,0.0013074959,0.0945
190,0.44919777,0.0600793,0.047363997,0.0013167588,0.095
191,0.4478073,0.06143888,0.04736024,0.0013260236,0.0955
192,0.4464168,0.062798284,0.047356516,0.0013352865,0.096
193,0.44502637,0.064157866,0.04735276,0.0013445513,0.0965
194,0.44363588,0.06551739,0.047349036,0.0013538152,0.097
195,0.44224542,0.06687685,0.04734531,0.00136308,0.0975
196,0.44085497,0.06823637,0.047341555,0.0013723439,0.098
197,0.4394645,0.069595896,0.04733783,0.0013816087,0.0985
