-0.672,0.051,0.958,-2.395
-1.147,-0.156,0.345,-3.058
0.947,-0.620,0.175,-0.397
-0.584,-0.061,0.372,-2.165
-1.464,-0.363,0.452,-1.488
-0.667,0.219,-0.325,0.467
0.221,-0.221,-1.032,-0.199
0.270,0.380,0.698,-0.483
-0.578,0.181,1.269,-1.347
-0.795,0.076,1.108,-0.733
