1.300,-1.190,1.088
-0.282,0.845,-2.114
-0.810,2.063,-1.025
-1.128,0.562,-1.451
-0.173,1.450,-0.608
0.281,0.463,-0.353
0.326,1.571,1.987
0.403,0.346,-0.163
-0.759,1.120,-2.271
0.145,-0.171,0.401
-0.719,0.007,-0.409
-0.456,0.232,-2.438
