-0.211,3.574,3.573,3.027,3.540,0.100,-0.522,-0.076,3.731,-0.186,1.847,3.022
-0.423,-0.129,-0.107,0.076,0.079,-0.281,-0.112,0.161,0.064,0.124,-0.053,0.078
-1.322,2.464,3.284,3.663,2.725,0.253,0.156,-0.263,4.105,0.016,1.784,2.416
-2.055,-0.099,1.136,0.818,0.154,0.051,1.468,-0.078,0.593,0.264,-0.196,-0.897
0.524,-0.565,0.103,-0.395,0.172,-0.053,0.443,-0.244,-0.750,-0.118,-0.259,-0.715
0.352,-0.488,1.560,2.691,2.074,0.045,2.517,0.191,1.020,-0.039,3.067,1.786
