0.095,0.763,-0.004,1.828,2.994,3.481,2.571,0.227,2.159,2.119
0.976,0.735,0.186,0.738,-1.380,-1.192,0.125,0.685,-1.167,-1.076
3.278,2.062,-0.143,3.526,2.897,0.655,1.253,1.709,3.996,2.986
-0.938,-1.170,0.084,-0.532,-0.696,0.905,0.573,0.787,-0.150,0.284
0.395,1.007,-0.297,0.631,-0.152,0.009,1.066,0.976,-1.913,-1.106
