,PH_Al,PH_Al_2,PH_Si,PH_AlSi2Sr,EL_Sr
64,0.50480044,0.24790028,0.04766418,0.0004183352,0.032
65,0.5048194,0.24509329,0.047661185,0.00042597204,0.0325
66,0.5048382,0.24228626,0.047658138,0.00043363124,0.033
67,0.50485706,0.23947918,0.04765512,0.00044127554,0.0335
68,0.5048759,0.23667201,0.0476522,0.0004489869,0.034
69,0.50489485,0.23386505,0.047649153,0.00045660883,0.0345
70,0.5049137,0.23105794,0.047646135,0.00046426803,0.035
71,0.5049325,0.22825089,0.047643118,0.00047192723,0.0355
72,0.50495136,0.22544384,0.04764016,0.00047959387,0.036
73,0.5049702,0.22263685,0.047637112,0.00048721582,0.0365
74,0.50498915,0.21982965,0.047634125,0.00049489737,0.037
75,0.505008,0.21702263,0.047631115,0.0005025491,0.0375
76,0.50502694,0.21421564,0.047628082,0.00051020086,0.038
77,0.5050458,0.21140853,0.047625095,0.00051788986,0.0385
78,0.5050646,0.20860147,0.047622114,0.00052554905,0.039
79,0.50508344,0.2057944,0.047619097,0.000533171,0.0395
80,0.5051024,0.20298734,0.04761608,0.0005408302,0.04
81,0.50512123,0.2001802,0.04761309,0.00054851174,0.0405
82,0.50514007,0.19737321,0.047610097,0.00055615604,0.041
83,0.5051589,0.19456622,0.04760708,0.0005638078,0.0415
84,0.50517774,0.1917592,0.04760407,0.00057145953,0.042
85,0.5051967,0.18895218,0.04760102,0.0005791038,0.0425
86,0.5052155,0.18614504,0.047598086,0.0005867928,0.043
87,0.50523436,0.18333802,0.047595076,0.000594452,0.0435
88,0.5052533,0.18053094,0.04759202,0.0006020963,0.044
89,0.50527203,0.17772388,0.047589004,0.0006097406,0.0445
90,0.505291,0.17491677,0.047586083,0.00061742216,0.045
91,0.5053098,0.17210978,0.047583066,0.00062506646,0.0455
92,0.5053288,0.1693027,0.04758001,0.0006327182,0.046
93,0.5053476,0.16649559,0.047577,0.00064036995,0.0465
94,0.50536644,0.1636886,0.047574036,0.0006480366,0.047
95,0.5053854,0.16088146,0.04757105,0.00065571815,0.0475
96,0.50540423,0.15807447,0.04756801,0.00066336244,0.048
97,0.50542307,0.15526742,0.047565013,0.0006710142,0.0485
98,0.5054419,0.1524604,0.04756199,0.0006786585,0.049
99,0.50546086,0.14965326,0.047559015,0.0006863326,0.0495
100,0.5054797,0.14684615,0.04755599,0.0006939918,0.05
101,0.50549865,0.14403918,0.04755298,0.0007016286,0.0505
102,0.5055175,0.14123213,0.047549963,0.0007092729,0.051
103,0.5055363,0.13842502,0.047547005,0.0007169917,0.0515
104,0.50555515,0.13561797,0.047543995,0.0007246211,0.052
105,0.5055741,0.13281095,0.047540963,0.00073227286,0.0525
106,0.50559294,0.1300039,0.047537975,0.0007399246,0.053
107,0.5056118,0.12719685,0.047534905,0.0007475689,0.0535
108,0.50563073,0.12438971,0.04753197,0.000755243,0.054
109,0.50564957,0.12158269,0.047528982,0.00076290965,0.0545
110,0.5056684,0.118775666,0.047525942,0.0007705614,0.055
111,0.50568724,0.115968674,0.047522925,0.0007782057,0.0555
112,0.5057061,0.113161534,0.04751993,0.0007858649,0.056
113,0.505725,0.11035442,0.04751695,0.00079351664,0.0565
114,0.50574386,0.1075474,0.047513902,0.0008011684,0.057
115,0.5057628,0.10474038,0.047510944,0.0008088574,0.0575
116,0.50578153,0.10193324,0.047507957,0.0008165166,0.058
117,0.50580037,0.09912619,0.04750493,0.0008241683,0.0585
118,0.5058193,0.09631914,0.047501914,0.00083182007,0.059
119,0.50583816,0.09351206,0.047498904,0.00083946437,0.0595
120,0.5058571,0.09070504,0.047495916,0.00084712356,0.06
121,0.50587595,0.087898016,0.04749295,0.0008547902,0.0605
122,0.5058948,0.085090995,0.04748988,0.0008624196,0.061
123,0.50591373,0.082283914,0.047486894,0.00087010115,0.0615
124,0.50593257,0.07947686,0.04748387,0.00087774545,0.062
125,0.5059514,0.07666972,0.04748092,0.0008854121,0.0625
126,0.50597024,0.07386267,0.047477894,0.00089307874,0.063
127,0.5059892,0.07105565,0.047474854,0.0009007305,0.0635
128,0.506008,0.06824863,0.04747183,0.00090836734,0.064
129,0.50602686,0.06544158,0.04746887,0.000916034,0.0645
130,0.5060457,0.06263453,0.047465853,0.0009237081,0.065
131,0.50606453,0.059827358,0.047462873,0.0009313598,0.0655
132,0.5060835,0.057020366,0.047459796,0.0009390041,0.066
133,0.5061023,0.054213345,0.047456846,0.00094665587,0.0665
134,0.5061213,0.051406205,0.04745385,0.00095432997,0.067
135,0.5061401,0.048599213,0.047450893,0.00096200407,0.0675
136,0.50615895,0.045792103,0.047447816,0.0009696558,0.068
137,0.5061778,0.04298511,0.047444828,0.0009772927,0.0685
138,0.5061966,0.04017806,0.047441833,0.0009849519,0.069
139,0.5062156,0.03737098,0.047438815,0.0009926185,0.0695
140,0.5062344,0.03456393,0.047435783,0.0010002553,0.07
141,0.50625336,0.031756878,0.04743281,0.0010079145,0.0705
142,0.5062722,0.028949827,0.04742977,0.0010155663,0.071
143,0.50629103,0.026142597,0.047426812,0.0010232627,0.0715
144,0.50630987,0.023335695,0.047423765,0.001030907,0.072
145,0.5063288,0.020528585,0.047420807,0.0010385737,0.0725
146,0.50634766,0.017721534,0.047417752,0.0010461956,0.073
147,0.5063665,0.014914513,0.047414787,0.0010538772,0.0735
148,0.5063853,0.0121074915,0.047411755,0.0010615215,0.074
149,0.50640416,0.009300411,0.047408767,0.0010691881,0.0745
150,0.5064231,0.0064932704,0.04740578,0.0010768473,0.075
151,0.50508463,0.0076361895,0.047403544,0.0010846704,0.0755
152,0.5036739,0.008988887,0.047401316,0.0010924637,0.076
153,0.5022633,0.010341585,0.047399126,0.0011002719,0.0765
154,0.5008527,0.011694312,0.047396876,0.0011080652,0.077
155,0.499442,0.01304692,0.047394656,0.0011158809,0.0775
156,0.49803135,0.014399558,0.047392495,0.0011237264,0.078
157,0.49662068,0.015752256,0.04739026,0.0011315271,0.0785
158,0.49521008,0.017104954,0.04738804,0.0011393055,0.079
159,0.49379942,0.018457651,0.04738582,0.0011471212,0.0795
160,0.49238876,0.01981026,0.04738363,0.0011549592,0.08
161,0.49097815,0.021162897,0.04738146,0.00116276,0.0805
162,0.48956755,0.022515595,0.047379218,0.0011705831,0.081
163,0.48815683,0.023868293,0.047376983,0.0011783913,0.0815
164,0.48674622,0.025220871,0.047374792,0.001186192,0.082
165,0.48533562,0.026573569,0.047372572,0.0011940077,0.0825
166,0.48392496,0.027926326,0.047370344,0.001201801,0.083
167,0.48251435,0.029278934,0.04736816,0.0012096241,0.0835
168,0.48110375,0.030631632,0.047365904,0.0012174323,0.084
169,0.47969303,0.03198427,0.047363773,0.0012252554,0.0845
