-0.082,0.127,-0.060,0.029,0.190,-0.202,0.210,-0.195,-0.166,-0.367
-0.299,-0.005,-0.239,-0.116,-0.070,-0.032,-0.258,-0.192,0.044,0.061
-0.583,2.563,2.984,-0.250,4.045,3.318,-0.053,-0.150,-0.198,4.313
-0.390,0.808,2.750,0.140,2.926,1.765,-0.102,0.048,0.045,3.205
0.412,2.472,2.315,1.689,2.846,-0.718,0.241,-0.294,-0.234,1.288
