,PH_Al,PH_Si,PH_AlSi2Sr,EL_Sr
0,0.90529656,0.052527357,-2.9833522e-05,0.0
1,0.90501416,0.05206479,-2.5010318e-05,0.0005
2,0.90473175,0.05160223,-2.0187174e-05,0.001
3,0.90444934,0.051139668,-1.5363912e-05,0.0015
4,0.90416694,0.050677102,-1.0540709e-05,0.002
5,0.90388453,0.050214544,-5.7175057e-06,0.0025
6,0.9036022,0.04975198,-8.942443e-07,0.003
7,0.9033197,0.049289417,3.9289007e-06,0.0035
8,0.9030374,0.048826855,8.752162e-06,0.004
9,0.90275496,0.04836429,1.3575365e-05,0.0045
10,0.9024726,0.047901724,1.8398568e-05,0.005
11,0.89984983,0.0478646,-8.054485e-06,0.0055
12,0.8970548,0.047861323,-4.671747e-07,0.006
13,0.8942598,0.047858033,7.1077957e-06,0.0065
14,0.89146477,0.047854755,1.4694815e-05,0.007
15,0.8886698,0.04785147,2.2281834e-05,0.0075
16,0.88587475,0.04784819,2.985698e-05,0.008
17,0.88307977,0.04784491,3.7444464e-05,0.0085
18,0.88028467,0.04784163,4.5031484e-05,0.009
19,0.8774897,0.04783835,5.2614778e-05,0.0095
20,0.8746947,0.04783506,6.019714e-05,0.01
21,0.8718997,0.047831777,6.7780435e-05,0.0105
22,0.8691046,0.0478285,7.5368385e-05,0.011
23,0.86630964,0.047825214,8.294656e-05,0.0115
24,0.86351466,0.04782193,9.053311e-05,0.012
25,0.8607196,0.047818646,9.81178e-05,0.0125
26,0.85792464,0.047815364,0.0001056997,0.013
27,0.8551296,0.04781209,0.00011328346,0.0135
28,0.8523346,0.047808796,0.00012087001,0.014
29,0.8495396,0.04780552,0.00012845284,0.0145
30,0.8467446,0.04780224,0.00013603474,0.015
31,0.8439496,0.04779895,0.00014361943,0.0155
32,0.8411546,0.04779567,0.00015120412,0.016
33,0.8383596,0.04779239,0.00015878322,0.0165
34,0.83556455,0.047789097,0.00016636978,0.017
35,0.8327696,0.047785822,0.00017395633,0.0175
36,0.82997453,0.047782544,0.00018154288,0.018
37,0.82717955,0.047779255,0.00018912199,0.0185
38,0.82438457,0.047775976,0.00019670854,0.019
39,0.82158947,0.047772698,0.00020429137,0.0195
40,0.8187945,0.04776941,0.00021187047,0.02
41,0.8159995,0.047766123,0.00021945703,0.0205
42,0.8132044,0.047762845,0.00022704172,0.021
43,0.8104094,0.047759555,0.00023462455,0.0215
44,0.80761445,0.047756284,0.00024220551,0.022
45,0.8048194,0.04775299,0.00024979207,0.0225
46,0.80202436,0.047749717,0.0002573749,0.023
47,0.7992294,0.04774644,0.00026496145,0.0235
48,0.79643434,0.04774315,0.00027254055,0.024
49,0.79363936,0.04773987,0.0002801271,0.0245
50,0.7908443,0.047736585,0.0002877118,0.025
51,0.78804934,0.047733303,0.00029529462,0.0255
52,0.7852543,0.047730025,0.0003028793,0.026
53,0.7824593,0.047726735,0.00031046028,0.0265
54,0.7796643,0.047723457,0.00031804497,0.027
55,0.7768693,0.04772017,0.00032562966,0.0275
56,0.7740743,0.047716886,0.00033321435,0.028
57,0.7712793,0.047713604,0.00034079904,0.0285
58,0.7684843,0.047710326,0.00034838,0.029
59,0.7656892,0.047707044,0.00035596843,0.0295
60,0.7628943,0.047703758,0.00036355312,0.03
61,0.7600992,0.04770048,0.00037113036,0.0305
62,0.75730425,0.047697194,0.00037871132,0.031
63,0.75450915,0.047693923,0.00038629974,0.0315
64,0.75171417,0.047690626,0.00039388443,0.032
65,0.74891925,0.04768735,0.00040146912,0.0325
66,0.74612415,0.047684073,0.0004090501,0.033
67,0.7433291,0.04768078,0.00041664223,0.0335
68,0.7405341,0.047677502,0.00042421574,0.034
69,0.73773915,0.047674213,0.0004318079,0.0345
70,0.7349441,0.04767093,0.00043938513,0.035
71,0.7321491,0.047667652,0.0004469661,0.0355
72,0.72935414,0.047664367,0.0004545545,0.036
73,0.72655904,0.047661085,0.00046213547,0.0365
74,0.72376406,0.047657806,0.00046972017,0.037
