2.139,-0.157,1.302,-0.147,-0.961,1.315,2.300,3.415,-0.073,0.090
-0.746,-0.056,0.595,-1.633,-2.393,1.529,1.649,0.460,-0.086,-0.069
0.061,0.156,-0.302,0.219,-0.390,-0.331,-0.210,-0.062,-0.216,0.141
0.778,0.172,2.476,3.624,2.887,1.752,0.627,1.287,-0.033,-0.298
2.220,-0.089,2.258,1.617,1.587,2.223,1.862,2.001,-0.256,0.101
