1.845,7.580,2.677,2.141,6.959,5.915,4.201,1.720,0.472,9.532
2.626,7.525,2.304,1.270,4.235,5.998,-0.044,3.703,-0.267,9.813
-3.968,2.734,0.886,1.129,-3.354,-1.591,1.172,0.870,-0.296,-2.101
3.451,7.455,2.065,1.675,5.001,5.533,0.402,2.160,-1.141,9.441
0.081,-0.146,0.009,0.295,0.022,0.043,-0.263,-0.259,-0.277,-0.280
