-0.656,0.057,0.968,-2.399
-1.146,-0.160,0.339,-3.054
0.976,-0.593,0.203,-0.369
-0.581,-0.055,0.379,-2.162
-1.467,-0.358,0.457,-1.480
-0.692,0.201,-0.348,0.471
0.209,-0.229,-1.044,-0.193
0.283,0.378,0.696,-0.482
-0.575,0.183,1.274,-1.357
-0.792,0.076,1.109,-0.742
