-0.907,0.229,0.357,-1.749
-0.647,-0.239,0.315,-1.363
-0.475,0.670,0.670,-0.744
-0.133,-1.272,-1.396,-1.907
-0.083,-0.097,-0.222,0.449
-0.785,-0.364,1.077,-2.060
-0.220,0.299,-0.147,-0.373
0.589,-0.295,-0.568,-0.381
-0.748,-0.005,1.498,-1.320
0.924,-0.105,0.032,-1.351
