-0.156,-0.064,0.104,0.249,0.102,-0.126,0.288,-0.257,-0.261,0.004
3.002,2.542,0.402,-0.932,-0.224,3.509,-0.274,-0.272,2.613,2.012
-0.041,0.314,-0.151,-0.261,0.029,0.058,0.309,0.107,-0.197,-0.259
3.189,2.652,3.378,-0.330,0.155,3.157,0.006,0.942,3.341,0.330
2.466,2.310,3.749,-0.051,0.047,2.092,0.113,1.320,2.938,0.925
