1.292,3.715,-0.037,3.427,0.470,2.604,3.732,-1.012,3.562,0.731
-0.032,0.225,-0.205,-0.078,-0.172,-0.235,0.148,-0.305,-0.185,0.001
2.935,2.258,0.047,1.068,-1.496,2.190,6.052,-0.539,1.923,1.080
0.055,-0.234,-0.079,-0.019,-0.224,-0.245,-0.073,-0.170,0.172,-0.114
1.918,3.530,-0.266,3.624,0.628,4.672,0.655,-0.718,2.397,2.139
