-1.569,1.705,1.323,-4.781
4.083,3.622,4.694,-4.994
2.027,0.189,0.015,2.319
1.411,-0.614,-0.720,2.866
-1.131,1.190,2.070,-4.562
0.801,0.829,0.774,-0.889
1.736,0.337,-0.642,2.147
1.541,0.113,-0.324,2.947
-1.027,2.622,1.823,0.810
-0.008,1.793,3.399,-5.376
