0.892,0.885,-1.268
-0.335,0.717,-1.504
-0.037,0.164,-0.230
-1.081,0.555,-1.193
-1.069,-1.266,-0.503
-0.535,1.355,-0.832
-0.669,1.275,-1.843
-0.087,-1.284,-1.750
-1.109,0.157,-1.608
0.810,0.863,-0.932
