0.946,1.404,-1.988
0.151,1.715,-1.970
-0.037,0.164,-0.230
-0.641,1.537,-1.626
-0.596,-0.762,-0.130
-0.157,2.163,-1.535
-0.766,1.695,-2.431
-1.382,-2.033,-2.868
-0.673,1.077,-2.263
1.118,1.524,-1.734
