,PH_Al,PH_Si,PH_AlSi2Sr,EL_Sr
55,0.77689636,0.04770208,0.0003451202,0.0275
56,0.774125,0.04769868,0.00035279058,0.028
57,0.77135354,0.047695264,0.00036046281,0.0285
58,0.7685821,0.04769186,0.00036813132,0.029
59,0.7658107,0.047688458,0.0003758017,0.0295
60,0.76303935,0.047685042,0.00038347207,0.03
61,0.76026785,0.047681645,0.00039114244,0.0305
62,0.7574965,0.047678243,0.00039881095,0.031
63,0.75472504,0.04767483,0.00040648133,0.0315
64,0.7519536,0.047671415,0.00041414984,0.032
65,0.7491822,0.04766802,0.00042182393,0.0325
66,0.74641085,0.0476646,0.00042949617,0.033
67,0.7436394,0.0476612,0.00043716282,0.0335
68,0.740868,0.047657795,0.00044483505,0.034
69,0.7380966,0.047654387,0.00045250542,0.0345
70,0.7353251,0.047650978,0.0004601758,0.035
71,0.7325537,0.04764758,0.00046784244,0.0355
72,0.72978234,0.047644164,0.00047551468,0.036
73,0.7270109,0.047640763,0.0004831832,0.0365
74,0.72423947,0.04763736,0.00049085356,0.037
75,0.7214681,0.047633953,0.0004985221,0.0375
76,0.71869665,0.04763054,0.00050619245,0.038
77,0.7159252,0.047627136,0.0005138647,0.0385
78,0.7131538,0.04762373,0.00052153505,0.039
79,0.7103824,0.047620326,0.0005292054,0.0395
80,0.70761096,0.04761692,0.00053687394,0.04
81,0.7048396,0.04761351,0.0005445462,0.0405
82,0.70206815,0.047610108,0.0005522128,0.041
83,0.6992968,0.047606707,0.0005598869,0.0415
84,0.69652534,0.047603294,0.0005675573,0.042
85,0.6937539,0.04759989,0.00057522766,0.0425
86,0.6909825,0.04759648,0.0005828943,0.043
87,0.6882111,0.047593072,0.0005905684,0.0435
88,0.6854397,0.047589667,0.0005982388,0.044
89,0.68266827,0.04758626,0.00060590915,0.0445
90,0.67989683,0.047582857,0.0006135758,0.045
91,0.67712545,0.047579445,0.0006212462,0.0455
92,0.674354,0.04757604,0.00062891655,0.046
93,0.6715826,0.04757264,0.0006365869,0.0465
94,0.6688112,0.04756923,0.000644261,0.047
95,0.66603976,0.04756582,0.00065192766,0.0475
96,0.6632683,0.047562417,0.00065959804,0.048
97,0.6604969,0.047559008,0.0006672684,0.0485
98,0.6577255,0.0475556,0.0006749388,0.049
99,0.65495414,0.047552202,0.00068260543,0.0495
100,0.6521827,0.047548786,0.0006902795,0.05
101,0.6494112,0.04754539,0.0006979462,0.0505
102,0.6466399,0.04754199,0.00070561655,0.051
103,0.6438684,0.04753857,0.0007132869,0.0515
104,0.641097,0.04753516,0.00072095357,0.052
105,0.6383256,0.047531765,0.00072862767,0.0525
106,0.6355542,0.04752835,0.00073629804,0.053
107,0.63278276,0.047524944,0.0007439684,0.0535
108,0.6300113,0.04752154,0.00075163506,0.054
109,0.6272399,0.047518138,0.00075930916,0.0545
110,0.6244685,0.04751472,0.00076697953,0.055
111,0.62169707,0.047511324,0.0007746499,0.0555
112,0.61892563,0.047507912,0.0007823203,0.056
113,0.6161543,0.047504507,0.00078999065,0.0565
114,0.6133829,0.0475011,0.0007976573,0.057
115,0.61061144,0.047497697,0.0008053314,0.0575
116,0.60784006,0.04749429,0.00081300177,0.058
117,0.6050686,0.047490876,0.0008206647,0.0585
118,0.60229725,0.04748747,0.00082833506,0.059
119,0.59952575,0.04748407,0.00083600916,0.0595
120,0.5967544,0.047480665,0.00084367953,0.06
121,0.59398293,0.047477253,0.0008513499,0.0605
122,0.59121156,0.04747385,0.0008590203,0.061
