0.629,1.700,-0.744
0.391,1.296,0.644
-0.651,1.452,-2.124
1.015,0.347,0.374
1.456,-0.776,-0.142
0.113,0.964,-0.996
-0.415,1.610,1.677
-0.880,1.471,-1.981
-0.686,1.460,-1.972
0.583,1.214,-1.089
-0.313,0.667,0.214
-0.052,0.305,-2.073
