,PH_Al,PH_Al2,PH_Si,PH_AlSi2Sr,EL_Sr
58,0.50488055,0.263776,0.047543265,8.274615e-05,0.029
59,0.50489897,0.2609808,0.04753851,9.138882e-05,0.0295
60,0.5049173,0.25818565,0.047533788,0.00010000169,0.03
61,0.5049357,0.2553905,0.047529034,0.000108644366,0.0305
62,0.50495416,0.2525954,0.047524296,0.00011725724,0.031
63,0.5049725,0.24980018,0.047519557,0.00012585521,0.0315
64,0.5049909,0.24700508,0.04751482,0.00013452768,0.032
65,0.50500923,0.24420992,0.04751008,0.00014314055,0.0325
66,0.5050277,0.24141473,0.04750534,0.00015173852,0.033
67,0.50504607,0.2386196,0.047500603,0.0001603663,0.0335
68,0.5050644,0.2358244,0.047495864,0.00016903877,0.034
69,0.5050828,0.23302928,0.047491126,0.00017760694,0.0345
70,0.50510126,0.23023412,0.047486387,0.00018623471,0.035
71,0.5051196,0.22743896,0.047481664,0.00019484758,0.0355
72,0.505138,0.2246438,0.047476925,0.00020347536,0.036
73,0.5051564,0.22184867,0.047472186,0.00021210313,0.0365
74,0.5051748,0.21905348,0.047467433,0.0002207458,0.037
75,0.5051932,0.21625832,0.047462694,0.00022934377,0.0375
76,0.50521153,0.21346319,0.047457956,0.00023800135,0.038
77,0.50523,0.21066803,0.047453217,0.00024661422,0.0385
78,0.50524837,0.20787284,0.04744848,0.0002552271,0.039
79,0.5052667,0.20507768,0.04744374,0.00026385486,0.0395
80,0.5052851,0.20228255,0.047439016,0.00027251244,0.04
81,0.5053035,0.19948742,0.047434293,0.0002811104,0.0405
82,0.5053219,0.19669226,0.047429554,0.00028973818,0.041
83,0.5053403,0.1938971,0.047424816,0.00029835105,0.0415
84,0.50535864,0.19110192,0.047420062,0.00030699372,0.042
85,0.5053771,0.18830675,0.047415324,0.0003156215,0.0425
86,0.5053955,0.1855116,0.0474106,0.00032423437,0.043
87,0.50541383,0.18271647,0.04740586,0.00033284724,0.0435
88,0.5054322,0.17992128,0.047401123,0.0003415197,0.044
89,0.50545067,0.17712614,0.047396384,0.0003501475,0.0445
90,0.50546896,0.17433098,0.047391646,0.00035868585,0.045
91,0.5054874,0.17153583,0.047386892,0.00036732852,0.0455
92,0.50550574,0.16874065,0.04738217,0.0003759414,0.046
93,0.50552416,0.16594549,0.047377415,0.00038458407,0.0465
94,0.5055425,0.16315036,0.04737269,0.00039322674,0.047
95,0.50556093,0.16035518,0.047367953,0.0004018098,0.0475
96,0.5055793,0.15756004,0.047363214,0.00041045249,0.048
97,0.5055977,0.15476486,0.047358476,0.00041908026,0.0485
98,0.505616,0.15196972,0.047353722,0.00042770803,0.049
99,0.5056345,0.14917457,0.047349,0.0004363209,0.0495
100,0.50565284,0.14637941,0.04734426,0.00044497848,0.05
101,0.50567126,0.14358424,0.04733952,0.00045357645,0.0505
102,0.5056897,0.1407891,0.047334783,0.00046218932,0.051
103,0.50570804,0.13799396,0.047330044,0.000470832,0.0515
104,0.5057264,0.13519876,0.047325306,0.00047947466,0.052
105,0.50574476,0.13240366,0.047320567,0.00048808753,0.0525
106,0.50576323,0.12960848,0.047315843,0.0004967302,0.053
107,0.5057816,0.1268133,0.04731109,0.0005053133,0.0535
108,0.50579995,0.12401815,0.04730635,0.00051397085,0.054
109,0.5058184,0.12122303,0.047301613,0.0005225986,0.0545
110,0.5058368,0.11842783,0.047296874,0.0005311668,0.055
111,0.50585514,0.1156327,0.047292136,0.00053979456,0.0555
112,0.5058735,0.11283754,0.047287397,0.00054845214,0.056
113,0.50589186,0.11004238,0.04728266,0.0005570501,0.0565
114,0.50591034,0.1072472,0.04727792,0.0005656928,0.057
115,0.5059287,0.10445206,0.04727318,0.00057430565,0.0575
116,0.5059471,0.10165694,0.047268443,0.0005829334,0.058
117,0.5059655,0.098861754,0.047263704,0.0005915612,0.0585
118,0.5059839,0.096066594,0.047258966,0.00060018897,0.059
119,0.50600225,0.09327142,0.047254227,0.00060880184,0.0595
120,0.5060206,0.090476274,0.04724949,0.0006174445,0.06
121,0.5060391,0.08768113,0.04724475,0.0006260723,0.0605
122,0.50605744,0.084885955,0.04724001,0.00063468516,0.061
123,0.5060758,0.08209078,0.047235288,0.00064331293,0.0615
124,0.50609416,0.07929565,0.047230534,0.0006519407,0.062
125,0.5061126,0.076500505,0.04722581,0.0006605536,0.0625
126,0.506131,0.073705345,0.047221072,0.00066919625,0.063
127,0.50614935,0.07091014,0.047216333,0.0006777793,0.0635
128,0.5061677,0.068114996,0.04721158,0.0006864518,0.064
129,0.5061861,0.06531988,0.04720684,0.00069506466,0.0645
130,0.5062045,0.062524706,0.047202133,0.00070367754,0.065
131,0.5062229,0.059729565,0.04719738,0.0007122755,0.0655
132,0.5062413,0.05693442,0.04719264,0.0007209331,0.066
133,0.5062597,0.05413923,0.047187887,0.00072951615,0.0665
134,0.5062781,0.05134407,0.04718315,0.0007381439,0.067
135,0.5062965,0.04854891,0.047178425,0.0007467717,0.0675
136,0.5063148,0.045753736,0.047173686,0.00075541437,0.068
137,0.5063333,0.042958666,0.047168933,0.00076402724,0.0685
138,0.50635165,0.04016349,0.04716421,0.0007726699,0.069
139,0.50637,0.03736827,0.04715947,0.0007812679,0.0695
140,0.50638837,0.03457311,0.047154747,0.00078992546,0.07
141,0.50640684,0.031777967,0.047149993,0.0007985532,0.0705
142,0.5064252,0.028982807,0.047145255,0.0008071512,0.071
143,0.50644356,0.026187662,0.047140516,0.00081576407,0.0715
144,0.5064619,0.023392547,0.047135763,0.00082443655,0.072
145,0.50648034,0.020597372,0.047131054,0.0008330345,0.0725
146,0.50649875,0.017802183,0.0471263,0.0008416623,0.073
147,0.5065171,0.015007053,0.047121577,0.00085027516,0.0735
148,0.5065355,0.012211863,0.047116823,0.00085891783,0.074
149,0.5065539,0.009416718,0.0471121,0.0008675307,0.0745
150,0.5065723,0.006621573,0.047107346,0.0008761734,0.075
151,0.50659066,0.003826443,0.047102608,0.00088474154,0.0755
152,0.506609,0.0010312535,0.047097884,0.0008933991,0.076
153,0.5066275,-0.0017638616,0.047093116,0.0009020269,0.0765
154,0.50526124,-0.00061046705,0.04709021,0.000910148,0.077
155,0.5037413,0.0009811707,0.047087498,0.00091822445,0.0775
156,0.50222135,0.0025727786,0.047084756,0.0009263158,0.078
157,0.5007014,0.0041643865,0.04708203,0.0009344071,0.0785
158,0.49918157,0.005756084,0.047079317,0.00094248354,0.079
159,0.49766165,0.007347677,0.04707659,0.0009505451,0.0795
160,0.49614173,0.008939315,0.047073863,0.0009586662,0.08
161,0.4946218,0.010530937,0.04707115,0.00096675754,0.0805
162,0.4931019,0.012122575,0.047068425,0.00097478926,0.081
163,0.49158198,0.013714243,0.047065698,0.0009828955,0.0815
164,0.49006206,0.01530588,0.04706297,0.0009910017,0.082
165,0.48854214,0.016897488,0.04706026,0.0009990782,0.0825
166,0.48702222,0.018489096,0.04705753,0.0010071546,0.083
167,0.4855023,0.020080749,0.04705482,0.001015231,0.0835
168,0.48398238,0.021672327,0.047052078,0.0010233372,0.084
169,0.48246247,0.023263995,0.047049366,0.0010314137,0.0845
170,0.48094255,0.024855632,0.04704664,0.0010395199,0.085
171,0.47942263,0.026447285,0.047043912,0.0010475516,0.0855
172,0.4779027,0.028038893,0.047041185,0.0010556579,0.086
173,0.47638285,0.02963053,0.04703846,0.0010637492,0.0865
174,0.47486287,0.031222139,0.04703573,0.0010717958,0.087
175,0.47334296,0.032813806,0.04703302,0.0010798723,0.0875
176,0.4718231,0.03440546,0.047030292,0.0010880083,0.088
177,0.47030312,0.035997037,0.04702758,0.0010960549,0.0885
178,0.4687832,0.037588734,0.04702484,0.0011041462,0.089
179,0.46726334,0.039180372,0.047022127,0.0011122674,0.0895
180,0.46574342,0.040771995,0.0470194,0.001120314,0.09
181,0.4642235,0.042363603,0.047016673,0.0011284053,0.0905
182,0.46270365,0.04395527,0.047013946,0.0011364967,0.091
183,0.46118367,0.04554685,0.04701122,0.001144588,0.0915
184,0.45966375,0.04713853,0.047008507,0.0011526644,0.092
185,0.45814383,0.04873017,0.04700578,0.0011607707,0.0925
186,0.4566239,0.050321747,0.047003053,0.0011688173,0.093
187,0.45510405,0.051913444,0.047000326,0.0011769384,0.0935
188,0.45358407,0.053505037,0.046997614,0.001185,0.094
189,0.45206422,0.055096675,0.046994887,0.0011930764,0.0945
190,0.4505443,0.056688253,0.04699216,0.0012011677,0.095
191,0.44902432,0.058279876,0.046989433,0.001209259,0.0955
192,0.4475044,0.059871588,0.046986707,0.0012173504,0.096
193,0.44598454,0.06146321,0.04698398,0.001225397,0.0965
194,0.44446456,0.06305483,0.046981253,0.0012334734,0.097
195,0.4429447,0.06464645,0.04697854,0.0012415797,0.0975
196,0.4414248,0.066238075,0.046975814,0.0012496561,0.098
197,0.43990487,0.0678297,0.0469731,0.0012577325,0.0985
198,0.43838495,0.06942135,0.04697036,0.0012658089,0.099
199,0.43686503,0.071012944,0.046967648,0.0012739152,0.0995
200,0.4353451,0.07260457,0.04696492,0.0012819916,0.1
201,0.4338252,0.07419625,0.046962194,0.001290068,0.1005
202,0.43230528,0.0757879,0.046959482,0.0012981445,0.101
203,0.43078536,0.077379435,0.04695674,0.0013062507,0.1015
204,0.42926544,0.07897115,0.046954043,0.0013143271,0.102
205,0.42774558,0.08056277,0.046951316,0.0013224036,0.1025
206,0.4262256,0.08215436,0.046948574,0.00133048,0.103
207,0.42470568,0.083746076,0.046945862,0.0013385862,0.1035
208,0.42318583,0.0853377,0.04694315,0.0013466626,0.104
209,0.42166585,0.08692932,0.046940424,0.0013547391,0.1045
210,0.42014593,0.088520914,0.046937697,0.0013628155,0.105
211,0.41862607,0.0901126,0.046934955,0.0013709515,0.1055
212,0.4171061,0.09170422,0.046932243,0.0013789982,0.106
213,0.41558623,0.09329581,0.046929516,0.0013870448,0.1065
214,0.4140663,0.094887525,0.04692679,0.001395151,0.107
215,0.41254634,0.09647909,0.046924077,0.0014032274,0.1075
216,0.41102648,0.09807071,0.04692135,0.0014113337,0.108
217,0.40950662,0.099662304,0.046918623,0.0014194101,0.1085
218,0.40798664,0.101254016,0.046915896,0.0014274567,0.109
219,0.40646672,0.10284561,0.0469132,0.0014355779,0.1095
220,0.40494686,0.1044372,0.046910457,0.0014436692,0.11
221,0.4034269,0.106028885,0.04690773,0.0014517307,0.1105
222,0.40190703,0.10762045,0.046905003,0.0014598221,0.111
223,0.40038705,0.10921219,0.04690229,0.0014678985,0.1115
224,0.3988672,0.11080378,0.04689955,0.0014759898,0.112
225,0.39734727,0.11239532,0.046896838,0.0014840811,0.1125
226,0.3958273,0.11398706,0.046894126,0.0014921427,0.113
227,0.39430743,0.11557865,0.046891384,0.0015002638,0.1135
228,0.39278752,0.117170304,0.04688867,0.0015083402,0.114
229,0.39126754,0.11876196,0.046885945,0.0015163869,0.1145
230,0.38974768,0.12035355,0.046883218,0.0015244931,0.115
231,0.38822776,0.12194523,0.046880506,0.0015325993,0.1155
232,0.38670784,0.123536825,0.046877764,0.0015406609,0.116
233,0.38518792,0.12512848,0.046875052,0.0015487373,0.1165
234,0.38366807,0.12672004,0.04687234,0.0015567988,0.117
235,0.3821481,0.1283117,0.0468696,0.001564905,0.1175
236,0.38062817,0.1299034,0.04686687,0.0015729815,0.118
237,0.37910825,0.13149503,0.04686416,0.0015810579,0.1185
238,0.37758833,0.13308659,0.046861447,0.0015891194,0.119
239,0.3760684,0.13467816,0.04685872,0.0015972406,0.1195
240,0.3745485,0.13626996,0.04685598,0.0016053468,0.12
241,0.37302858,0.13786152,0.046853267,0.0016133934,0.1205
242,0.37150866,0.13945314,0.04685054,0.0016214699,0.121
243,0.3699888,0.14104488,0.046847813,0.0016296059,0.1215
244,0.36887652,0.14215907,0.046844713,0.0016396195,0.122
245,0.3686214,0.14227012,0.04684072,0.0016537756,0.1225
246,0.3683663,0.1423811,0.046836786,0.0016679913,0.123
247,0.3681112,0.14249197,0.046832807,0.0016821474,0.1235
248,0.36785603,0.14260289,0.04682886,0.0016963035,0.124
249,0.36760098,0.14271381,0.046824895,0.0017105043,0.1245
250,0.36734575,0.14282486,0.04682093,0.0017246902,0.125
