0.769,1.918,-1.093
0.708,1.638,0.295
-0.740,1.370,-2.137
1.312,0.679,0.031
1.104,-0.960,-0.034
0.121,0.993,-1.181
-0.004,1.203,1.317
-0.981,1.371,-1.971
-0.803,1.355,-1.954
0.602,1.255,-1.296
-0.269,0.854,0.055
-0.023,0.635,-1.983
