-0.298,0.244,3.185,3.865,0.385,1.174,0.311,0.070,1.894,3.965
0.031,-0.271,0.630,-0.568,-0.403,0.588,-0.051,-0.891,0.499,-0.291
-0.231,0.133,3.513,3.503,1.069,0.866,-0.126,-0.105,0.271,3.536
0.174,0.185,1.057,1.970,2.208,2.803,0.082,2.222,0.099,1.831
-0.244,0.186,-1.649,-0.119,1.125,-0.074,-0.028,1.078,-1.461,-0.924
