0.236,0.444,-0.453,-0.090
0.271,0.431,0.374,-0.370
-0.637,0.181,0.269,-1.995
-0.387,1.237,1.094,-1.748
-0.141,0.423,0.813,-0.055
0.499,-0.061,0.019,-1.110
0.186,-0.201,0.182,0.366
-0.067,0.067,0.536,0.900
-1.015,-0.497,-0.073,-1.728
-0.255,0.393,1.515,-2.049
