,PH_Al,PH_Al_2,PH_Si,PH_AlSi2Sr,EL_Sr
99,0.5050824,0.1477179,0.047565967,0.0006808955,0.0495
100,0.5050966,0.14488372,0.047563344,0.0006885538,0.05
101,0.50511086,0.14204952,0.04756075,0.0006962111,0.0505
102,0.5051251,0.13921532,0.04755813,0.0007038694,0.051
103,0.50513935,0.13638103,0.047555476,0.00071152765,0.0515
104,0.5051536,0.13354683,0.047552884,0.0007191859,0.052
105,0.50516784,0.13071257,0.04755026,0.00072684325,0.0525
106,0.5051821,0.1278784,0.04754764,0.0007345006,0.053
107,0.5051963,0.12504417,0.047544986,0.00074215885,0.0535
108,0.5052105,0.12220987,0.047542363,0.0007498171,0.054
109,0.50522476,0.11937568,0.04753977,0.00075747445,0.0545
110,0.50523895,0.11654151,0.047537148,0.0007651327,0.055
111,0.50525326,0.11370719,0.047534525,0.000772791,0.0555
112,0.50526744,0.11087302,0.047531873,0.0007804483,0.056
113,0.5052817,0.10803876,0.04752925,0.0007881066,0.0565
114,0.50529593,0.105204605,0.047526658,0.00079576485,0.057
115,0.5053101,0.102370374,0.047524005,0.0008034222,0.0575
116,0.50532436,0.09953617,0.047521383,0.00081108045,0.058
117,0.5053386,0.0967019,0.04751876,0.0008187387,0.0585
118,0.50535285,0.09386767,0.047516167,0.000826397,0.059
119,0.5053671,0.09103345,0.047513545,0.0008340543,0.0595
120,0.5053813,0.0881992,0.047510922,0.0008417126,0.06
121,0.50539553,0.085365035,0.0475083,0.00084937084,0.0605
122,0.5054098,0.08253075,0.047505677,0.0008570291,0.061
123,0.50542396,0.07969652,0.047503054,0.00086468644,0.0615
124,0.50543827,0.07686233,0.0475004,0.0008723447,0.062
125,0.50545245,0.0740281,0.04749778,0.000880003,0.0625
126,0.5054667,0.07119389,0.047495186,0.0008876603,0.063
127,0.50548095,0.06835966,0.047492564,0.00089531764,0.0635
128,0.5054951,0.06552544,0.04748994,0.00090297684,0.064
129,0.5055093,0.06269121,0.04748729,0.0009106351,0.0645
130,0.50552356,0.05985704,0.047484666,0.00091829244,0.065
131,0.5055378,0.05702275,0.047482073,0.0009259498,0.0655
132,0.50555205,0.054188535,0.04747942,0.00093360804,0.066
133,0.50556624,0.051354326,0.0474768,0.0009412663,0.0665
134,0.50558054,0.048520073,0.047474176,0.00094892364,0.067
135,0.50559473,0.045685865,0.047471553,0.0009565819,0.0675
136,0.5056089,0.042851634,0.04746893,0.0009642411,0.068
137,0.5056232,0.04001736,0.047466308,0.00097189844,0.0685
138,0.5056374,0.037183188,0.047463685,0.0009795558,0.069
139,0.50565165,0.034348972,0.047461063,0.000987214,0.0695
140,0.5056659,0.031514727,0.04745844,0.0009948714,0.07
141,0.50568014,0.02868051,0.047455817,0.0010025306,0.0705
142,0.5056943,0.02584634,0.047453195,0.0010101879,0.071
143,0.50570863,0.023012012,0.047450572,0.0010178462,0.0715
144,0.5057228,0.020177834,0.04744795,0.0010255035,0.072
145,0.50573707,0.017343685,0.047445327,0.0010331618,0.0725
146,0.50575125,0.014509477,0.047442675,0.00104082,0.073
147,0.5057655,0.011675164,0.047440052,0.0010484774,0.0735
148,0.50577974,0.008840956,0.04743746,0.0010561356,0.074
149,0.505794,0.0060066655,0.047434837,0.0010637939,0.0745
150,0.50494987,0.005731784,0.047432214,0.0010715434,0.075
151,0.50355774,0.007091187,0.04742959,0.0010793507,0.0755
152,0.5021655,0.00845059,0.04742694,0.0010871589,0.076
153,0.5007733,0.009809934,0.047424316,0.0010949662,0.0765
154,0.4993811,0.011169396,0.047421664,0.0011027744,0.077
155,0.49798885,0.01252874,0.04741904,0.0011105807,0.0775
156,0.4965967,0.013888143,0.04741642,0.001118389,0.078
157,0.49520448,0.0152474865,0.047413796,0.0011261972,0.0785
158,0.49381226,0.01660689,0.047411174,0.0011340054,0.079
159,0.4924201,0.017966352,0.04740855,0.0011418117,0.0795
160,0.49102786,0.019325636,0.0474059,0.0011496199,0.08
161,0.4896357,0.020685099,0.047403276,0.0011574281,0.0805
162,0.48824352,0.022044502,0.047400624,0.0011652354,0.081
163,0.4868513,0.023403905,0.047398,0.0011730436,0.0815
164,0.48545912,0.024763308,0.04739538,0.0011808509,0.082
165,0.4840669,0.026122712,0.047392756,0.0011886591,0.0825
166,0.48267472,0.027482055,0.047390103,0.0011964655,0.083
167,0.48128253,0.028841458,0.04738748,0.0012042737,0.0835
168,0.47989032,0.030200921,0.047384858,0.0012120819,0.084
169,0.47849813,0.031560384,0.047382236,0.0012198901,0.0845
170,0.47710592,0.032919668,0.047379583,0.0012276964,0.085
171,0.4757137,0.03427913,0.04737696,0.0012355046,0.0855
172,0.47432148,0.035638534,0.047374338,0.0012433119,0.086
173,0.4729293,0.036997817,0.047371715,0.0012511201,0.0865
174,0.4715371,0.03835728,0.047369093,0.0012589274,0.087
175,0.4701449,0.039716683,0.04736647,0.0012667356,0.0875
176,0.4687527,0.041076086,0.047363788,0.0012745429,0.088
177,0.46736053,0.04243543,0.047361165,0.0012823502,0.0885
178,0.46596828,0.043794774,0.047358543,0.0012901584,0.089
179,0.4645761,0.045154236,0.04735592,0.0012979666,0.0895
180,0.4631839,0.0465137,0.047353297,0.0013057739,0.09
181,0.46179172,0.047872983,0.047350675,0.0013135811,0.0905
