187.67438,98.00816
185.75517,97.48814
185.25894,97.29863
192.75073,101.465034
196.78073,103.31078
198.68752,103.33482
199.22981,102.31207
200.26799,101.73643
201.72081,101.575294
203.61697,101.832214
206.07304,102.5872
209.09827,103.92502
211.56984,104.69186
208.23688,99.71191
212.05415,101.77786
216.27501,104.22349
213.57083,99.81279
218.37842,102.80759
216.19356,98.91995
216.08133,97.55503
190.30489,100.510345
188.66164,99.885666
191.61015,102.5238
195.16766,103.95085
198.6657,105.25526
201.75632,106.35537
202.30016,105.336006
210.45294,111.74674
204.76637,104.57059
206.6279,104.78967
208.38585,104.85628
211.61821,106.39695
214.5933,107.66704
216.10555,107.43483
214.57774,104.25521
218.58372,106.49328
216.07707,102.272415
220.43602,104.82662
218.21362,100.89841
224.72548,106.06097
190.20349,100.41947
188.36098,99.59767
191.33263,102.21957
195.43825,104.226585
198.38498,104.953545
207.74529,112.284935
208.35506,111.27548
208.93657,110.24963
211.0247,110.70746
212.4351,110.48334
207.0681,103.55416
210.28499,105.076706
213.23973,106.324326
214.7627,106.10593
213.23155,102.92338
217.43945,105.35549
220.49574,106.59448
219.07025,103.474945
222.20477,104.804985
222.31024,103.65908
189.92819,100.15154
190.7225,101.95326
192.33403,103.260185
194.9759,103.730736
202.49126,109.163506
206.27248,110.77277
206.5829,109.52291
206.89896,108.23096
208.08559,107.80302
211.80336,109.85636
213.37517,109.74566
209.39069,104.18643
212.56078,105.646126
213.67317,105.03181
219.27534,108.85086
216.29341,104.2177
220.75578,106.84697
217.92754,102.34249
223.12425,105.70443
223.1072,104.42337
189.61642,99.856514
190.37769,101.63356
191.70137,102.59335
194.16594,102.89216
201.48541,108.107445
204.32602,108.84931
206.62639,109.55722
207.18756,108.50888
208.63072,108.33907
210.68645,108.74509
212.23799,108.61388
214.9919,109.68047
211.2079,104.3041
213.25441,104.61523
216.73936,106.340096
215.18239,103.11829
220.0724,106.166985
224.1895,108.48285
222.16791,104.74977
222.08705,103.39935
189.08556,99.35168
191.83893,103.076355
191.06978,101.93282
197.54219,106.338715
200.30867,106.880455
205.26299,109.75977
205.55597,108.4965
206.1036,107.43546
207.72763,107.43652
208.95372,107.03465
211.36552,107.74749
214.35606,109.049866
217.48808,110.46682
212.79652,104.1527
217.0161,106.60965
221.20927,109.02822
218.19447,104.3537
222.79317,107.097
220.57074,103.17115
221.08458,102.39555
192.45743,102.76643
193.24849,104.56115
193.52618,104.392006
195.95523,104.6375
204.37416,111.00051
206.78047,111.20779
208.1659,111.01623
208.47905,109.725845
209.80742,109.429115
212.10823,110.078735
213.24031,109.54797
216.79646,111.3916
217.63914,110.55186
216.554,107.787704
219.14491,108.641594
223.11133,110.83983
220.05887,106.125145
224.6332,108.844284
222.17482,104.68769
223.47481,104.6507
194.85545,105.18713
191.8272,103.22772
195.44896,106.31493
198.97505,107.69293
202.06058,108.564835
211.18396,115.638855
210.58244,113.35172
212.28333,113.43461
212.9091,112.441376
215.86745,113.7427
216.49565,112.71243
220.26772,114.76921
215.98381,108.897385
219.25215,110.396645
221.14745,110.56481
226.70576,114.334435
223.61345,109.57938
227.94414,112.05869
225.64749,108.05522
227.58208,108.61737
194.51674,104.89661
194.77444,106.18898
195.72662,106.571846
202.5054,111.290794
205.58644,112.161606
209.57768,113.94906
216.06328,118.72473
217.2646,118.305984
216.9291,116.3667
220.54305,118.31183
225.4548,121.494354
224.93254,119.328865
220.37401,113.18675
223.64958,114.73143
227.13278,116.430855
231.02803,118.556244
229.10902,114.91167
231.9872,116.0045
229.9346,112.24772
232.42421,113.3177
198.92047,109.26929
199.69298,111.07409
199.8394,110.7972
206.05225,114.92021
210.0179,116.708626
213.63597,118.10685
215.0926,117.755035
222.05177,122.9987
221.00441,120.35678
224.12108,121.80869
226.31972,122.322174
222.3928,116.80775
225.0193,117.73287
226.78548,117.77346
231.26534,120.46951
233.25853,120.713196
232.70955,118.42164
236.0894,120.01817
234.4008,116.60913
237.31163,118.06966
201.71756,112.06421
199.17711,110.598564
202.68626,113.71083
206.11935,114.9886
213.55074,120.33285
216.98695,121.533745
220.35869,122.922
219.93257,120.906746
221.61932,120.96141
