0.847,1.303,-2.044
0.203,1.664,-1.949
-0.037,0.164,-0.230
-0.600,1.496,-1.621
-0.862,-0.740,-0.463
-0.074,2.199,-1.381
-0.829,1.679,-2.428
-1.195,-1.977,-2.774
-0.675,1.035,-2.251
1.232,1.633,-1.462
