-0.017,1.690,-0.896,1.677,2.455,3.144,2.390,0.474,2.423,2.220
0.775,0.554,0.483,0.570,-1.718,-1.103,0.128,0.878,-1.390,-1.212
3.803,1.975,-0.184,3.969,3.313,0.614,1.202,1.623,4.157,3.044
-1.213,0.189,-0.806,-0.649,-0.930,0.851,0.626,0.904,-0.106,0.276
1.300,1.845,-0.767,1.299,0.711,-0.207,0.932,0.844,-1.546,-1.086
