,PH_Al,PH_Si,PH_AlSi2Sr,EL_Sr
189,0.5077619,0.047309145,0.0013762414,0.0945
190,0.5077661,0.04730694,0.0013840497,0.095
191,0.5077704,0.047304727,0.0013918877,0.0955
192,0.5077746,0.0473025,0.0013996959,0.096
193,0.5077788,0.047300287,0.0014075339,0.0965
194,0.50778306,0.04729807,0.0014153421,0.097
195,0.50778735,0.04729585,0.0014231503,0.0975
196,0.5077916,0.04729363,0.0014309883,0.098
197,0.5077958,0.047291398,0.0014387965,0.0985
198,0.5078,0.04728919,0.0014466047,0.099
199,0.5078043,0.047286976,0.0014544129,0.0995
200,0.5078085,0.047284756,0.001462251,0.1
201,0.50781274,0.047282536,0.0014700592,0.1005
202,0.507817,0.04728032,0.0014778972,0.101
203,0.5078212,0.04727809,0.0014857054,0.1015
204,0.5078254,0.04727588,0.0014935136,0.102
205,0.50782967,0.047273654,0.0015013218,0.1025
206,0.50783396,0.04727145,0.0015091598,0.103
207,0.50783813,0.047269225,0.0015169978,0.1035
208,0.5078424,0.047267005,0.001524806,0.104
209,0.5078466,0.047264785,0.0015326142,0.1045
210,0.50785077,0.04726258,0.0015404224,0.105
211,0.50785506,0.047260355,0.0015482306,0.1055
212,0.5078593,0.047258142,0.0015560687,0.106
213,0.5078636,0.04725592,0.0015639067,0.1065
214,0.5078677,0.0472537,0.0015717149,0.107
215,0.507872,0.04725148,0.0015795231,0.1075
216,0.5078762,0.04724928,0.0015873611,0.108
217,0.50788045,0.047247045,0.0015951395,0.1085
218,0.5078847,0.047244817,0.0016029477,0.109
219,0.507889,0.047242604,0.0016107857,0.1095
220,0.50789315,0.047240395,0.0016186237,0.11
221,0.5078974,0.04723816,0.0016264021,0.1105
222,0.50790167,0.047235955,0.0016342402,0.111
223,0.50790584,0.04723374,0.0016420782,0.1115
224,0.5079101,0.047231518,0.0016498864,0.112
225,0.5079143,0.047229312,0.0016577244,0.1125
226,0.50791854,0.04722707,0.0016655326,0.113
227,0.5079228,0.047224857,0.0016733408,0.1135
228,0.50792706,0.047222644,0.0016811788,0.114
229,0.50793123,0.047220424,0.0016889572,0.1145
230,0.5079355,0.047218196,0.0016967654,0.115
231,0.5079397,0.047216002,0.0017046034,0.1155
232,0.507944,0.047213767,0.0017124414,0.116
233,0.50794816,0.047211546,0.0017202497,0.1165
234,0.50795245,0.04720933,0.0017280579,0.117
235,0.5079566,0.047207117,0.0017358959,0.1175
236,0.5079609,0.04720491,0.0017437339,0.118
237,0.50796515,0.047202684,0.0017515421,0.1185
238,0.5079694,0.047200467,0.0017593503,0.119
239,0.5079737,0.047198243,0.0017671883,0.1195
240,0.50797784,0.047196027,0.0017749965,0.12
241,0.507982,0.047193803,0.0017828047,0.1205
242,0.5079863,0.047191598,0.0017906427,0.121
243,0.50799054,0.04718937,0.001798451,0.1215
244,0.5079948,0.047187142,0.0018061996,0.122
245,0.50799906,0.04718492,0.0018140376,0.1225
246,0.50800323,0.04718271,0.0018218458,0.123
247,0.5080074,0.047180496,0.0018297136,0.1235
248,0.50801176,0.04717827,0.001837492,0.124
249,0.5080159,0.047176052,0.00184533,0.1245
250,0.50802016,0.047173828,0.0018531382,0.125
