,PH_Al,PH_Al2,PH_Si,PH_AlSi2Sr,EL_Sr
172,0.47801915,0.42594627,0.04735625,0.0012457367,0.086
173,0.47646135,0.4274951,0.047354087,0.0012536858,0.0865
174,0.47490352,0.42904392,0.04735192,0.001261635,0.087
175,0.4733457,0.43059278,0.047349755,0.0012695843,0.0875
176,0.47178787,0.4321416,0.047347587,0.0012775334,0.088
177,0.47023004,0.43369046,0.047345422,0.0012854827,0.0885
178,0.46867225,0.4352393,0.047343258,0.001293432,0.089
179,0.4671144,0.43678814,0.04734109,0.001301381,0.0895
180,0.4655566,0.43833697,0.047338925,0.0013093303,0.09
181,0.4639988,0.43988577,0.047336757,0.0013172794,0.0905
182,0.46244097,0.44143462,0.047334593,0.0013252285,0.091
183,0.46088314,0.44298345,0.04733243,0.0013331778,0.0915
184,0.45932534,0.44453228,0.04733026,0.0013411269,0.092
185,0.4577675,0.44608113,0.047328096,0.0013490762,0.0925
186,0.4562097,0.44762996,0.047325928,0.0013570255,0.093
187,0.4546519,0.44917879,0.047323763,0.0013649745,0.0935
188,0.45309407,0.45072758,0.0473216,0.0013729236,0.094
189,0.45153624,0.45227647,0.04731943,0.0013808729,0.0945
190,0.44997844,0.45382527,0.047317266,0.001388822,0.095
191,0.44842058,0.45537412,0.0473151,0.0013967713,0.0955
192,0.4468628,0.45692298,0.047312934,0.0014047206,0.096
193,0.44530496,0.4584718,0.04731077,0.0014126697,0.0965
194,0.44374713,0.46002063,0.0473086,0.001420619,0.097
195,0.44218934,0.46156946,0.047306437,0.001428568,0.0975
196,0.4406315,0.46311828,0.04730427,0.0014365171,0.098
197,0.43907368,0.46466714,0.047302105,0.0014444664,0.0985
198,0.43751588,0.46621597,0.047299936,0.0014524155,0.099
199,0.43595806,0.4677648,0.047297772,0.0014603648,0.0995
200,0.43440023,0.46931365,0.047295608,0.0014683141,0.1
201,0.4328424,0.47086248,0.04729344,0.0014762632,0.1005
202,0.43128458,0.47241133,0.047291275,0.0014842125,0.101
203,0.42972678,0.47396013,0.047289107,0.0014921615,0.1015
204,0.42816898,0.47550896,0.047286943,0.0015001108,0.102
205,0.42661116,0.47705778,0.04728478,0.0015080599,0.1025
206,0.42505333,0.47860664,0.04728261,0.0015160092,0.103
207,0.4234955,0.48015547,0.047280446,0.0015239585,0.1035
208,0.42193767,0.48170432,0.047278278,0.0015319076,0.104
209,0.42037988,0.48325315,0.047276113,0.0015398569,0.1045
210,0.41882205,0.48480198,0.04727395,0.001547806,0.105
211,0.41726425,0.4863508,0.04727178,0.0015557553,0.1055
212,0.41570643,0.48789966,0.047269616,0.0015637043,0.106
213,0.4141486,0.4894485,0.04726745,0.0015716536,0.1065
214,0.41259077,0.4909973,0.047265284,0.0015796027,0.107
215,0.41103297,0.49254614,0.04726312,0.001587552,0.1075
216,0.40947515,0.494095,0.04726095,0.0015955011,0.108
217,0.40791735,0.4956438,0.047258787,0.0016034502,0.1085
218,0.40635952,0.49719265,0.04725662,0.0016113995,0.109
219,0.4048017,0.49874148,0.047254454,0.0016193488,0.1095
220,0.40324387,0.50029033,0.04725229,0.0016272978,0.11
221,0.40168607,0.50183916,0.04725012,0.0016352471,0.1105
222,0.40012825,0.503388,0.047247957,0.0016431962,0.111
223,0.39857042,0.5049368,0.04724579,0.0016511455,0.1115
224,0.3970126,0.5064857,0.047243625,0.0016590948,0.112
225,0.3954548,0.50803447,0.04724146,0.0016670439,0.1125
226,0.39389697,0.50958335,0.047239292,0.001674993,0.113
227,0.39233917,0.5111322,0.047237128,0.0016829423,0.1135
228,0.3907813,0.512681,0.04723496,0.0016908913,0.114
229,0.38922352,0.51422983,0.047232796,0.0016988406,0.1145
230,0.3876657,0.51577866,0.04723063,0.00170679,0.115
231,0.38610786,0.51732755,0.047228463,0.001714739,0.1155
232,0.38455006,0.5188763,0.0472263,0.0017226881,0.116
233,0.38299224,0.5204252,0.04722413,0.0017306374,0.1165
234,0.38143444,0.521974,0.047221966,0.0017385865,0.117
235,0.3798766,0.52352285,0.047219798,0.0017465358,0.1175
236,0.3783188,0.5250717,0.047217634,0.0017544851,0.118
237,0.37676096,0.5266205,0.04721547,0.0017624344,0.1185
238,0.37520313,0.52816933,0.0472133,0.0017703834,0.119
239,0.37364534,0.52971816,0.047211137,0.0017783325,0.1195
240,0.37208754,0.531267,0.04720897,0.0017862816,0.12
241,0.37052968,0.5328159,0.047206804,0.0017942311,0.1205
242,0.36974838,0.5336064,0.04720379,0.0018011678,0.121
243,0.36930552,0.5340665,0.047200408,0.0018076638,0.1215
244,0.36886266,0.5345266,0.047197025,0.0018141596,0.122
245,0.3684198,0.5349867,0.047193643,0.0018206555,0.1225
246,0.36797693,0.53544676,0.04719026,0.0018271513,0.123
247,0.36753407,0.53590685,0.047186878,0.0018336473,0.1235
248,0.3670912,0.53636694,0.047183495,0.001840143,0.124
249,0.36664835,0.536827,0.047180112,0.0018466387,0.1245
250,0.36620548,0.5372871,0.04717673,0.0018531347,0.125
