,PH_Al,PH_Si,PH_AlSi2Sr,EL_Sr
111,0.9043139,0.04754007,0.0007556487,0.0555
112,0.9043054,0.04753743,0.0007633787,0.056
113,0.904297,0.047534794,0.00077110867,0.0565
114,0.9042884,0.047532164,0.00077882747,0.057
115,0.90428,0.047529534,0.00078656117,0.0575
116,0.90427154,0.047526896,0.00079428,0.058
117,0.9042631,0.04752425,0.0008020137,0.0585
118,0.9042546,0.04752162,0.0008097474,0.059
119,0.90424615,0.047518983,0.0008174699,0.0595
120,0.9042376,0.047516346,0.000825185,0.06
121,0.90422916,0.047513723,0.0008329168,0.0605
122,0.9042208,0.047511086,0.00084064493,0.061
123,0.9042123,0.047508456,0.0008483842,0.0615
124,0.90420383,0.04750581,0.00085610675,0.062
125,0.9041953,0.04750318,0.00086382555,0.0625
126,0.90418684,0.047500543,0.0008715481,0.063
127,0.9041784,0.047497906,0.0008792799,0.0635
128,0.9041699,0.047495276,0.00088700245,0.064
129,0.90416145,0.047492646,0.00089473615,0.0645
130,0.904153,0.04749,0.0009024587,0.065
131,0.9041445,0.04748737,0.0009101905,0.0655
132,0.90413606,0.047484733,0.00091791677,0.066
133,0.9041276,0.047482096,0.00092563743,0.0665
134,0.90411913,0.04747946,0.0009333842,0.067
135,0.90411067,0.047476828,0.000941103,0.0675
136,0.9041022,0.047474183,0.00094883854,0.068
137,0.90409374,0.04747156,0.00095654617,0.0685
138,0.9040853,0.047468923,0.0009642724,0.069
139,0.9040768,0.047466286,0.00097201543,0.0695
140,0.90406835,0.047463648,0.0009797184,0.07
141,0.9040599,0.04746101,0.000987467,0.0705
142,0.9040514,0.047458373,0.0009951849,0.071
143,0.9040429,0.04745575,0.0010029195,0.0715
144,0.90403444,0.047453105,0.0010106411,0.072
145,0.90402603,0.047450475,0.0010183571,0.0725
146,0.90401757,0.047447838,0.0010260955,0.073
147,0.90400904,0.0474452,0.0010338105,0.0735
148,0.9040006,0.047442563,0.0010415443,0.074
149,0.9039922,0.047439925,0.0010492775,0.0745
150,0.9039837,0.047437295,0.0010570028,0.075
151,0.9039752,0.047434665,0.001064736,0.0755
152,0.90396667,0.047432028,0.0010724515,0.076
