-0.011,-0.306,-0.675,-0.387,-0.330,-0.045,0.510,-0.646,0.076,0.051
-0.250,-0.328,-0.466,-0.113,-0.220,-0.030,0.301,-0.612,0.080,0.294
0.019,-0.080,0.431,3.482,3.722,-0.087,0.010,3.718,1.308,2.808
-0.101,-0.067,-0.032,2.757,3.909,-0.229,0.197,4.026,2.157,3.948
-0.174,1.294,1.105,4.662,1.473,0.061,0.273,0.386,1.860,1.875
