0.886,1.347,-2.069
0.179,1.698,-1.973
-0.037,0.164,-0.230
-0.625,1.521,-1.642
-0.831,-0.767,-0.393
-0.115,2.181,-1.462
-0.799,1.689,-2.445
-1.368,-2.045,-2.881
-0.687,1.077,-2.271
1.180,1.582,-1.579
