-0.097,-0.032,0.062,-0.195,-0.264,-0.124,-0.048,-0.091,0.080,-0.164
-0.015,-1.745,0.726,-0.275,-0.242,0.302,2.851,-1.983,-0.316,-0.519
0.165,4.622,3.473,0.197,-0.223,-0.055,0.258,1.220,-0.192,3.984
-0.027,1.260,2.985,0.024,-0.305,-0.259,-0.362,1.295,-0.150,4.149
-0.203,-0.182,2.851,-0.241,0.018,-0.187,1.234,3.735,0.015,2.369
