1.656,-0.944,1.330
0.322,1.399,-1.941
-0.300,2.558,-1.539
-0.874,1.122,-1.790
0.432,2.070,-0.985
0.281,0.463,-0.353
-0.015,0.965,1.937
0.670,0.251,-0.206
-0.339,1.715,-2.666
0.145,-0.171,0.401
-0.280,0.618,-0.914
-0.218,0.841,-2.281
