-0.876,4.137,4.173,2.981,4.079,0.100,-0.259,0.335,4.320,-0.186,1.290,3.227
-0.423,-0.129,-0.107,0.076,0.079,-0.281,-0.112,0.161,0.064,0.124,-0.053,0.078
-1.386,3.095,3.738,3.630,3.290,0.253,0.285,-1.036,4.812,0.016,1.427,2.280
-2.345,-0.643,1.010,1.503,-0.461,0.051,1.185,-0.078,0.706,0.264,0.503,-0.264
0.500,-0.613,0.002,-0.488,0.070,-0.053,0.338,-0.244,-0.816,-0.118,-0.357,-0.752
0.053,0.204,2.177,2.753,2.767,0.045,2.578,-0.044,1.409,-0.039,2.546,1.862
