-0.069,1.424,-0.684,1.676,2.808,3.425,2.529,0.286,2.147,2.097
0.888,0.682,0.702,0.726,-1.731,-1.147,0.263,0.895,-1.419,-1.291
3.656,1.882,-0.228,3.893,3.175,0.723,1.249,1.650,4.060,3.044
-1.387,-0.447,-0.428,-0.834,-0.988,0.959,0.763,0.912,-0.250,0.259
1.052,1.559,-0.361,1.158,0.556,0.132,1.035,1.021,-1.545,-0.871
