0.045,0.670,-0.004,1.769,2.876,3.455,2.541,0.307,2.207,2.156
0.974,0.730,0.186,0.735,-1.373,-1.185,0.120,0.687,-1.157,-1.063
3.222,2.105,-0.143,3.531,2.996,0.742,1.297,1.645,3.927,2.969
-0.893,-1.122,0.084,-0.513,-0.647,0.861,0.557,0.739,-0.154,0.252
0.328,0.796,-0.297,0.560,-0.445,0.034,1.077,1.243,-1.758,-0.942
