179.10883,107.94373
182.8591,107.47689
185.88943,106.41987
193.56201,108.78934
197.18207,108.387405
197.52274,106.3938
198.3674,104.70284
199.72284,103.29357
201.49152,102.16913
203.71667,101.32325
206.54248,100.80151
209.68498,101.34768
211.97598,102.56518
208.9802,97.83828
212.46259,100.38367
216.32298,103.33306
213.88904,99.20068
218.27895,102.72172
221.47351,102.91845
224.72731,104.25221
181.37964,109.66289
185.29932,109.32381
191.53207,110.65518
195.84499,110.51145
199.65668,110.04335
200.6918,108.51298
201.53152,106.82081
210.141,110.229355
204.65157,104.2792
206.86414,103.41978
208.98456,102.42547
212.07092,103.976006
214.78355,105.68679
216.20206,105.88321
214.845,103.012245
218.49252,105.733894
216.2623,101.81597
220.2365,104.87644
222.57407,104.4211
229.0393,110.428246
181.35245,109.63381
185.09448,109.16306
191.35828,110.494316
196.1323,110.723976
199.32907,109.81799
207.1434,112.79631
207.75475,110.94837
208.64563,109.228355
211.09906,108.553116
212.82831,107.44062
207.70251,101.56603
210.93103,102.665344
213.63846,104.363235
215.05344,104.56339
213.69293,101.68928
217.54674,104.62946
220.35931,106.352165
219.07397,103.53809
224.64096,107.31165
227.98082,108.78915
181.14243,109.47554
187.27713,110.75705
192.2846,111.21023
195.7923,110.435486
203.75186,112.945206
205.41443,111.63086
206.01895,109.78151
206.66547,107.8922
208.18925,106.598045
212.26585,106.99229
213.75519,107.12268
210.20381,101.80924
213.11148,103.72888
214.11246,103.48864
219.24698,107.86998
216.59583,103.52035
220.65993,106.66217
218.1178,102.428825
225.16469,108.01191
228.49478,109.42724
180.94598,109.31605
187.09521,110.5975
191.77098,110.797005
195.08218,109.89077
202.91043,112.27622
203.48267,110.334206
206.14243,109.85549
207.02635,108.128044
208.7851,106.99812
211.21991,106.28185
212.8182,106.02513
215.34311,107.53203
211.96681,102.406006
213.7956,103.10567
217.04832,105.353615
215.65308,102.43465
220.12163,106.02036
223.87947,108.83712
224.80322,107.40179
228.1019,108.76712
180.59729,109.03201
188.36755,111.565926
191.24295,110.38126
198.25763,112.24739
201.86969,111.472374
204.53616,111.02455
205.11456,109.16329
205.98737,107.42806
207.96786,106.43786
209.50166,105.13126
212.09705,105.18331
214.82649,106.92573
217.72682,108.822075
213.47792,102.70161
217.3577,105.67628
221.19981,108.60258
218.49385,104.194984
222.7114,107.479485
224.08162,106.3102
227.70059,108.10963
184.00276,111.490685
190.11157,112.76534
193.80037,112.20365
197.13795,111.2905
205.935,114.43446
206.38812,112.20896
208.10852,111.10584
208.73785,109.21078
210.45845,108.0382
213.13065,107.48377
214.12462,107.29075
217.45311,109.657295
218.27606,109.223434
217.3292,106.79345
219.73279,108.11074
223.35767,110.80123
220.63736,106.367485
224.8401,109.63201
225.34732,107.743355
229.46674,110.15455
186.3766,113.23618
189.27989,112.072136
195.823,113.640884
200.16444,113.49293
204.10367,112.96095
211.9628,115.886086
210.87482,112.90363
212.89214,111.94476
213.91626,110.3012
216.83713,111.48355
217.39444,110.79662
220.92046,113.38531
217.11023,107.7629
220.14029,109.761375
221.91449,110.372765
226.979,114.68256
224.23743,110.21743
228.22137,113.23638
227.48079,110.472694
231.96118,113.350655
186.33435,113.17982
192.11075,114.15661
196.30334,113.954185
203.62607,116.049034
207.5523,115.51328
210.05318,114.596985
216.6738,116.75223
218.20871,115.524956
218.02187,113.98294
221.36731,116.41895
225.85907,120.12043
225.43968,118.3104
221.3919,112.41645
224.42676,114.452385
227.6305,116.64542
231.21933,119.28114
229.55836,115.985695
232.22833,117.55839
230.4351,114.11004
234.76372,117.0367
