-0.642,0.061,0.973,-2.394
-1.104,-0.153,0.329,-3.010
0.941,-0.546,0.250,-0.320
-0.573,-0.042,0.392,-2.144
-1.479,-0.334,0.481,-1.457
-0.708,0.178,-0.373,0.450
0.218,-0.235,-1.053,-0.188
0.308,0.369,0.685,-0.480
-0.584,0.181,1.276,-1.377
-0.797,0.068,1.105,-0.766
